report_year,agency_code,agency_jurisdiction,population,violent_crimes,months_reported,crimes_percapita
2007,CA03404,"Sacramento, CA",460546,5128,12,1113.46
2007,UT01803,"Salt Lake City, UT",178449,1504,12,842.82
2007,TXSPD00,"San Antonio, TX",1316882,7327,12,556.39
2007,CA03711,"San Diego, CA",1261196,6332,12,502.06
2007,CA03801,"San Francisco, CA",733799,6414,12,874.08
2007,CA04313,"San Jose, CA",934553,3759,12,402.22
2007,WASPD00,"Seattle, WA",585118,3667,12,626.71
2007,MOSPD00,"St. Louis, MO",348197,7654,12,2198.18
2007,NY05101,"Suffolk County, NY",1308750,2205,12,168.48
2007,FL02902,"Tampa, FL",337220,3575,12,1060.14
2007,AZ01003,"Tucson, AZ",523299,4103,12,784.06
2007,OK07205,"Tulsa, OK",381469,4552,12,1193.28
2007,VA12800,"Virginia Beach, VA",435943,1084,12,248.66
2007,DCMPD00,"Washington, DC",588292,7924,12,1346.95
2007,KS08703,"Wichita, KS",358294,3391,12,946.43
2007,,United States,,1422970,,471.8
2008,NM00101,"Albuquerque, NM",527464,4718,12,894.47
2008,TX22001,"Arlington, TX",375836,2262,12,601.86
2008,GAAPD00,"Atlanta, GA",533016,7403,12,1388.89
2008,CO00101,"Aurora, CO",316323,1621,12,512.45
2008,TX22701,"Austin, TX",753535,3935,12,522.21
2008,MD00301,"Baltimore County, MD",787558,4901,12,622.3
2008,MDBPD00,"Baltimore, MD",634549,10080,12,1588.53
2008,MA01301,"Boston, MA",604465,6676,12,1104.45
2008,NY01401,"Buffalo, NY",270289,3716,12,1374.82
2008,NC06001,"Charlotte, NC",758769,7070,12,931.77
2008,ILCPD00,"Chicago, IL",2829304,35789,12,1264.94
2008,OHCIP00,"Cincinnati, OH",332608,4214,12,1266.96
2008,OHCLP00,"Cleveland, OH",433452,6154,12,1419.77
2008,OHCOP00,"Columbus, OH",751887,5854,12,778.57
2008,TXDPD00,"Dallas, TX",1276214,11420,12,894.83
2008,CODPD00,"Denver, CO",592881,3359,12,566.56
2008,MI82349,"Detroit, MI",905783,17982,12,1985.24
2008,TX07102,"El Paso, TX",612374,2825,12,461.32
2008,VA02901,"Fairfax County, VA",974142,732,12,75.14
2008,TX22012,"Fort Worth, TX",701345,4627,12,659.73
2008,CA01005,"Fresno, CA",475723,2782,12,584.79
2008,HI00200,"Honolulu, HI",906349,2575,12,284.11
2008,TXHPD00,"Houston, TX",2238895,24779,12,1106.75
2008,INIPD00,"Indianapolis, IN",808329,9735,12,1204.34
2008,FL01602,"Jacksonville, FL",806080,8032,12,996.43
2008,MOKPD00,"Kansas City, MO",451454,6269,12,1388.62
2008,NV00201,"Las Vegas, NV",1353175,13324,12,984.65
2008,CA01941,"Long Beach, CA",467055,3158,12,676.15
2008,CA01900,"Los Angeles County, CA",1006321,7362,12,731.58
2008,CA01942,"Los Angeles, CA",3850920,26553,12,689.52
2008,KY05680,"Louisville, KY",629679,4306,12,683.84
2008,TNMPD00,"Memphis, TN",672046,12939,12,1925.31
2008,AZ00717,"Mesa, AZ",456821,2289,12,501.07
2008,FL01300,"Miami-Dade County, FL",1057396,8749,12,827.41
2008,FL01306,"Miami, FL",427740,5709,12,1334.69
2008,WIMPD00,"Milwaukee, WI",602131,7404,12,1229.63
2008,MN02711,"Minneapolis, MN",376753,4779,12,1268.47
2008,MD01604,"Montgomery County, MD",922771,2087,12,226.17
2008,TN01901,"Nashville, TN",602181,8365,12,1389.12
2008,NY02900,"Nassau County, NY",1069316,1602,12,149.82
2008,LANPD00,"New Orleans, LA",281440,2869,12,1019.4
2008,NY03030,"New York City, NY",8345075,48430,12,580.34
2008,NJNPD00,"Newark, NJ",279788,2660,12,950.72
2008,CA00109,"Oakland, CA",401587,7905,12,1968.44
2008,OK05506,"Oklahoma City, OK",552452,5400,12,977.46
2008,NB02802,"Omaha, NE",437238,2648,12,605.62
2008,FL04804,"Orlando, FL",229808,3829,12,1666.17
2008,PAPEP00,"Philadelphia, PA",1441117,20771,12,1441.31
2008,AZ00723,"Phoenix, AZ",1585838,10465,12,659.9
2008,PAPPD00,"Pittsburgh, PA",309757,3358,12,1084.08
2008,OR02602,"Portland, OR",553023,3445,12,622.94
2008,MD01721,"Prince George's County, MD",633458,5966,12,941.81
2008,NC09201,"Raleigh, NC",388661,2245,12,577.62
2008,CA03404,"Sacramento, CA",467065,4660,12,997.72
2008,UT01803,"Salt Lake City, UT",180514,1424,12,788.86
2008,TXSPD00,"San Antonio, TX",1351244,9699,12,717.78
2008,CA03711,"San Diego, CA",1271655,6047,12,475.52
2008,CA03801,"San Francisco, CA",798144,6744,12,844.96
2008,CA04313,"San Jose, CA",945197,3643,12,385.42
2008,WASPD00,"Seattle, WA",598077,3447,12,576.35
2008,MOSPD00,"St. Louis, MO",356204,7383,12,2072.69
2008,NY05101,"Suffolk County, NY",1360739,2166,12,159.18
2008,FL02902,"Tampa, FL",336911,2975,12,883.02
2008,AZ01003,"Tucson, AZ",528917,4252,12,803.91
2008,OK07205,"Tulsa, OK",382954,4922,12,1285.27
2008,VA12800,"Virginia Beach, VA",434163,1040,12,239.54
2008,DCMPD00,"Washington, DC",591833,8135,12,1374.54
2008,KS08703,"Wichita, KS",362602,3097,12,854.1
2008,,United States,,1394461,,458.6
2009,NM00101,"Albuquerque, NM",530636,4082,12,769.27
2009,TX22001,"Arlington, TX",379104,2330,12,614.61
2009,GAAPD00,"Atlanta, GA",552901,6359,12,1150.12
2009,CO00101,"Aurora, CO",324014,1520,12,469.12
2009,TX22701,"Austin, TX",768970,4024,12,523.3
2009,MD00301,"Baltimore County, MD",792855,4534,12,571.86
2009,MDBPD00,"Baltimore, MD",638755,9664,12,1512.94
2009,MA01301,"Boston, MA",624222,6192,12,991.95
2009,NY01401,"Buffalo, NY",268655,3920,12,1459.12
2009,NC06001,"Charlotte, NC",777708,5625,12,723.28
2009,ILCPD00,"Chicago, IL",2848431,33501,12,1176.12
2009,OHCIP00,"Cincinnati, OH",333568,3983,12,1194.06
2009,OHCLP00,"Cleveland, OH",429238,5994,12,1396.43
2009,OHCOP00,"Columbus, OH",759391,5375,12,707.8
2009,TXDPD00,"Dallas, TX",1290266,10221,12,792.16
2009,CODPD00,"Denver, CO",604680,3473,12,574.35
2009,MI82349,"Detroit, MI",908441,18094,12,1991.76
2009,TX07102,"El Paso, TX",618812,2830,12,457.33
2009,VA02901,"Fairfax County, VA",986646,705,12,71.45
2009,TX22012,"Fort Worth, TX",723456,4245,12,586.77
2009,CA01005,"Fresno, CA",481370,2933,12,609.3
2009,HI00200,"Honolulu, HI",907124,2537,12,279.68
2009,TXHPD00,"Houston, TX",2273771,25593,12,1125.58
2009,INIPD00,"Indianapolis, IN",813471,9759,12,1199.67
2009,FL01602,"Jacksonville, FL",810064,6772,12,835.98
2009,MOKPD00,"Kansas City, MO",484684,6303,12,1300.43
2009,NV00201,"Las Vegas, NV",1377282,13039,12,946.72
2009,CA01941,"Long Beach, CA",463969,3161,12,681.3
2009,CA01900,"Los Angeles County, CA",1015431,6540,12,644.06
2009,CA01942,"Los Angeles, CA",3848776,24070,12,625.39
2009,KY05680,"Louisville, KY",631260,3769,12,597.06
2009,TNMPD00,"Memphis, TN",667421,12072,12,1808.75
2009,AZ00717,"Mesa, AZ",470833,2000,12,424.78
2009,FL01300,"Miami-Dade County, FL",1150883,7815,12,679.04
2009,FL01306,"Miami, FL",419205,4983,12,1188.68
2009,WIMPD00,"Milwaukee, WI",604673,6661,12,1101.59
2009,MN02711,"Minneapolis, MN",382618,4242,12,1108.68
2009,MD01604,"Montgomery County, MD",944041,2033,12,215.35
2009,TN01901,"Nashville, TN",610176,6959,12,1140.49
2009,NY02900,"Nassau County, NY",1056423,1640,12,155.24
2009,LANPD00,"New Orleans, LA",336425,2614,12,776.99
2009,NY03030,"New York City, NY",8400907,46357,12,551.81
2009,NJNPD00,"Newark, NJ",279203,2597,12,930.15
2009,CA00109,"Oakland, CA",404553,6793,12,1679.14
2009,OK05506,"Oklahoma City, OK",556939,5181,12,930.26
2009,NB02802,"Omaha, NE",443037,2363,12,533.36
2009,FL04804,"Orlando, FL",235109,2814,12,1196.89
2009,PAPEP00,"Philadelphia, PA",1547605,19163,12,1238.24
2009,AZ00723,"Phoenix, AZ",1597397,8730,12,546.51
2009,PAPPD00,"Pittsburgh, PA",312232,3087,12,988.69
2009,OR02602,"Portland, OR",560908,3105,12,553.57
2009,MD01721,"Prince George's County, MD",636662,5338,12,838.44
2009,NC09201,"Raleigh, NC",406005,2001,12,492.85
2009,CA03404,"Sacramento, CA",470308,4165,12,885.59
2009,UT01803,"Salt Lake City, UT",180724,1284,12,710.48
2009,TXSPD00,"San Antonio, TX",1373936,7844,12,570.91
2009,CA03711,"San Diego, CA",1314773,5931,12,451.1
2009,CA03801,"San Francisco, CA",809755,5957,12,735.65
2009,CA04313,"San Jose, CA",954009,3439,12,360.48
2009,WASPD00,"Seattle, WA",602531,3861,12,640.8
2009,MOSPD00,"St. Louis, MO",355208,7353,12,2070.05
2009,NY05101,"Suffolk County, NY",1351235,2267,12,167.77
2009,FL02902,"Tampa, FL",345233,2597,12,752.25
2009,AZ01003,"Tucson, AZ",547981,3560,12,649.66
2009,OK07205,"Tulsa, OK",384851,4295,12,1116.02
2009,VA12800,"Virginia Beach, VA",436175,896,12,205.42
2009,DCMPD00,"Washington, DC",599657,7587,12,1265.22
2009,KS08703,"Wichita, KS",367635,3255,12,885.39
2009,,United States,,1325896,,431.9
2010,NM00101,"Albuquerque, NM",545852,4291,12,786.11
2010,TX22001,"Arlington, TX",365438,1925,12,526.77
2010,GAAPD00,"Atlanta, GA",420003,5749,12,1368.8
2010,CO00101,"Aurora, CO",325078,1449,12,445.74
2010,TX22701,"Austin, TX",790390,3790,12,479.51
2010,MD00301,"Baltimore County, MD",805029,4305,12,534.76
2010,MDBPD00,"Baltimore, MD",620961,9316,12,1500.26
2010,MA01301,"Boston, MA",617594,5819,12,942.2
2010,NY01401,"Buffalo, NY",261310,3599,12,1377.29
2010,NC06001,"Charlotte, NC",779541,4891,12,627.42
2010,ILCPD00,"Chicago, IL",2695598,29774,12,1104.54
2010,OHCIP00,"Cincinnati, OH",296943,3615,12,1217.41
2010,OHCLP00,"Cleveland, OH",396815,5529,12,1393.34
2010,OHCOP00,"Columbus, OH",787033,5472,12,695.27
2010,TXDPD00,"Dallas, TX",1197816,9161,12,764.81
2010,CODPD00,"Denver, CO",600158,3387,12,564.35
2010,MI82349,"Detroit, MI",713777,16973,12,2377.91
2010,TX07102,"El Paso, TX",649121,2861,12,440.75
2010,VA02901,"Fairfax County, VA",1042747,971,12,93.12
2010,TX22012,"Fort Worth, TX",741206,4301,12,580.27
2010,CA01005,"Fresno, CA",494665,3034,12,613.34
2010,HI00200,"Honolulu, HI",953297,2548,12,267.28
2010,TXHPD00,"Houston, TX",2099451,22491,12,1071.28
2010,INIPD00,"Indianapolis, IN",831388,9646,12,1160.23
2010,FL01602,"Jacksonville, FL",823209,5469,12,664.35
2010,MOKPD00,"Kansas City, MO",459787,5643,12,1227.31
2010,NV00201,"Las Vegas, NV",1446280,12648,12,874.52
2010,CA01941,"Long Beach, CA",462257,2720,12,588.42
2010,CA01900,"Los Angeles County, CA",1057426,6497,12,614.42
2010,CA01942,"Los Angeles, CA",3792621,21484,12,566.47
2010,KY05680,"Louisville, KY",660582,3734,12,565.26
2010,TNMPD00,"Memphis, TN",646889,10401,12,1607.85
2010,AZ00717,"Mesa, AZ",439041,1790,12,407.71
2010,FL01300,"Miami-Dade County, FL",1109589,6927,12,624.29
2010,FL01306,"Miami, FL",399457,4879,12,1221.41
2010,WIMPD00,"Milwaukee, WI",594833,6336,12,1065.17
2010,MN02711,"Minneapolis, MN",382578,4064,12,1062.27
2010,MD01604,"Montgomery County, MD",953109,1699,12,178.26
2010,TN01901,"Nashville, TN",605009,6802,12,1124.28
2010,NY02900,"Nassau County, NY",1049589,1496,12,142.53
2010,LANPD00,"New Orleans, LA",343829,2593,12,754.15
2010,NY03030,"New York City, NY",8175133,48489,12,593.13
2010,NJNPD00,"Newark, NJ",277140,2885,12,1040.99
2010,CA00109,"Oakland, CA",390724,6267,12,1603.95
2010,OK05506,"Oklahoma City, OK",579999,5304,12,914.48
2010,NB02802,"Omaha, NE",408958,2274,12,556.05
2010,FL04804,"Orlando, FL",238300,2574,12,1080.15
2010,PAPEP00,"Philadelphia, PA",1526006,18535,12,1214.61
2010,AZ00723,"Phoenix, AZ",1445632,8001,12,553.46
2010,PAPPD00,"Pittsburgh, PA",307630,2810,12,913.43
2010,OR02602,"Portland, OR",583776,3051,12,522.63
2010,MD01721,"Prince George's County, MD",658600,4941,12,750.23
2010,NC09201,"Raleigh, NC",403892,1740,12,430.81
2010,CA03404,"Sacramento, CA",466488,4112,12,881.48
2010,UT01803,"Salt Lake City, UT",186440,1294,12,694.06
2010,TXSPD00,"San Antonio, TX",1327407,8434,12,635.37
2010,CA03711,"San Diego, CA",1307402,5616,12,429.55
2010,CA03801,"San Francisco, CA",805235,5747,12,713.7
2010,CA04313,"San Jose, CA",945942,3215,12,339.87
2010,WASPD00,"Seattle, WA",608660,3515,12,577.5
2010,MOSPD00,"St. Louis, MO",319294,6205,12,1943.35
2010,NY05101,"Suffolk County, NY",1333471,2031,12,152.31
2010,FL02902,"Tampa, FL",335709,2170,12,646.39
2010,AZ01003,"Tucson, AZ",520116,3331,12,640.43
2010,OK07205,"Tulsa, OK",391906,4304,12,1098.22
2010,VA12800,"Virginia Beach, VA",437994,831,12,189.73
2010,DCMPD00,"Washington, DC",601723,7468,12,1241.1
2010,KS08703,"Wichita, KS",382368,3038,12,794.52
2010,,United States,,1251248,,404.5
2011,NM00101,"Albuquerque, NM",551961,4210,12,762.74
2011,TX22001,"Arlington, TX",373128,1874,12,502.24
2011,GAAPD00,"Atlanta, GA",425533,6097,12,1432.79
2011,CO00101,"Aurora, CO",330740,1460,12,441.43
2011,TX22701,"Austin, TX",807022,3470,12,429.98
2011,MD00301,"Baltimore County, MD",812661,4250,12,522.97
2011,MDBPD00,"Baltimore, MD",626848,8886,12,1417.57
2011,MA01301,"Boston, MA",621359,5252,12,845.24
2011,NY01401,"Buffalo, NY",262484,3250,12,1238.17
2011,NC06001,"Charlotte, NC",789478,4787,12,606.35
2011,ILCPD00,"Chicago, IL",2703713,28273,12,1045.71
2011,OHCIP00,"Cincinnati, OH",297160,3076,12,1035.13
2011,OHCLP00,"Cleveland, OH",397106,5431,12,1367.64
2011,OHCOP00,"Columbus, OH",787609,5228,12,663.78
2011,TXDPD00,"Dallas, TX",1223021,8330,12,681.1
2011,CODPD00,"Denver, CO",610612,3718,12,608.9
2011,MI82349,"Detroit, MI",713239,15254,12,2138.69
2011,TX07102,"El Paso, TX",662780,2858,12,431.21
2011,VA02901,"Fairfax County, VA",1055204,918,12,87
2011,TX22012,"Fort Worth, TX",756803,4579,12,605.05
2011,CA01005,"Fresno, CA",500480,2915,12,582.44
2011,HI00200,"Honolulu, HI",963465,2370,12,245.99
2011,TXHPD00,"Houston, TX",2143628,20892,12,974.61
2011,INIPD00,"Indianapolis, IN",833024,9170,12,1100.81
2011,FL01602,"Jacksonville, FL",834429,5182,12,621.02
2011,MOKPD00,"Kansas City, MO",461458,5555,12,1203.79
2011,NV00201,"Las Vegas, NV",1458474,10813,12,741.39
2011,CA01941,"Long Beach, CA",467691,2857,12,610.87
2011,CA01900,"Los Angeles County, CA",1069854,5595,12,522.97
2011,CA01942,"Los Angeles, CA",3837207,20045,12,522.39
2011,KY05680,"Louisville, KY",665152,4086,12,614.3
2011,TNMPD00,"Memphis, TN",652725,10338,12,1583.82
2011,AZ00717,"Mesa, AZ",445256,1837,12,412.57
2011,FL01300,"Miami-Dade County, FL",1124714,6913,12,614.65
2011,FL01306,"Miami, FL",404901,4849,12,1197.58
2011,WIMPD00,"Milwaukee, WI",597426,6637,12,1110.93
2011,MN02711,"Minneapolis, MN",385531,3722,12,965.42
2011,MD01604,"Montgomery County, MD",962146,1618,12,168.17
2011,TN01901,"Nashville, TN",612789,7253,12,1183.6
2011,NY02900,"Nassau County, NY",1054208,1459,12,138.4
2011,LANPD00,"New Orleans, LA",346974,2748,12,791.99
2011,NY03030,"New York City, NY",8211875,51209,12,623.6
2011,NJNPD00,"Newark, NJ",278064,3243,12,1166.28
2011,CA00109,"Oakland, CA",395317,6652,12,1682.7
2011,OK05506,"Oklahoma City, OK",586208,5108,12,871.36
2011,NB02802,"Omaha, NE",412608,2309,12,559.61
2011,FL04804,"Orlando, FL",241548,2591,12,1072.66
2011,PAPEP00,"Philadelphia, PA",1530873,18268,12,1193.31
2011,AZ00723,"Phoenix, AZ",1466097,8089,12,551.74
2011,PAPPD00,"Pittsburgh, PA",308609,2476,12,802.31
2011,OR02602,"Portland, OR",589991,3037,12,514.75
2011,MD01721,"Prince George's County, MD",664844,4075,12,612.93
2011,NC09201,"Raleigh, NC",409014,1724,12,421.5
2011,CA03404,"Sacramento, CA",471972,3354,12,710.64
2011,UT01803,"Salt Lake City, UT",190038,1230,12,647.24
2011,TXSPD00,"San Antonio, TX",1355339,7038,12,519.28
2011,CA03711,"San Diego, CA",1316919,5104,12,387.57
2011,CA03801,"San Francisco, CA",814701,5374,12,659.63
2011,CA04313,"San Jose, CA",957062,3206,12,334.98
2011,WASPD00,"Seattle, WA",618209,3664,12,592.68
2011,MOSPD00,"St. Louis, MO",320454,5950,12,1856.74
2011,NY05101,"Suffolk County, NY",1339464,1862,12,139.01
2011,FL02902,"Tampa, FL",340284,2228,12,654.75
2011,AZ01003,"Tucson, AZ",527479,3440,12,652.16
2011,OK07205,"Tulsa, OK",396101,3960,12,999.75
2011,VA12800,"Virginia Beach, VA",443226,784,12,176.88
2011,DCMPD00,"Washington, DC",617996,6985,12,1130.27
2011,KS08703,"Wichita, KS",384796,2963,12,770.02
2011,,United States,,1206031,,387.1
2012,NM00101,"Albuquerque, NM",553684,4151,12,749.71
2012,TX22001,"Arlington, TX",379295,1909,12,503.3
2012,GAAPD00,"Atlanta, GA",437041,6027,12,1379.05
2012,CO00101,"Aurora, CO",336952,1400,12,415.49
2012,TX22701,"Austin, TX",832901,3405,12,408.81
2012,MD00301,"Baltimore County, MD",817761,4145,12,506.87
2012,MDBPD00,"Baltimore, MD",625474,8789,12,1405.17
2012,MA01301,"Boston, MA",630648,5266,12,835.01
2012,NY01401,"Buffalo, NY",262434,3382,12,1288.7
2012,NC06001,"Charlotte, NC",808504,5238,12,647.86
2012,ILCPD00,"Chicago, IL",2708382,27620,12,1019.8
2012,OHCIP00,"Cincinnati, OH",296204,2903,12,980.07
2012,OHCLP00,"Cleveland, OH",393781,5469,12,1388.84
2012,OHCOP00,"Columbus, OH",797384,4808,12,602.97
2012,TXDPD00,"Dallas, TX",1241549,8380,12,674.96
2012,CODPD00,"Denver, CO",628545,3885,12,618.09
2012,MI82349,"Detroit, MI",707096,15023,12,2124.61
2012,TX07102,"El Paso, TX",675536,2859,12,423.22
2012,VA02901,"Fairfax County, VA",1072723,858,12,79.98
2012,TX22012,"Fort Worth, TX",770101,4526,12,587.72
2012,CA01005,"Fresno, CA",506011,2748,12,543.07
2012,HI00200,"Honolulu, HI",975875,2336,12,239.37
2012,TXHPD00,"Houston, TX",2177273,21610,12,992.53
2012,INIPD00,"Indianapolis, IN",838650,9942,12,1185.48
2012,FL01602,"Jacksonville, FL",840660,5189,12,617.25
2012,MOKPD00,"Kansas City, MO",464073,5889,12,1268.98
2012,NV00201,"Las Vegas, NV",1479393,11598,12,783.97
2012,CA01941,"Long Beach, CA",469893,2705,12,575.66
2012,CA01900,"Los Angeles County, CA",1074864,5458,12,507.79
2012,CA01942,"Los Angeles, CA",3855122,18547,12,481.1
2012,KY05680,"Louisville, KY",666200,3989,12,598.77
2012,TNMPD00,"Memphis, TN",657436,11417,12,1736.59
2012,AZ00717,"Mesa, AZ",451391,1804,12,399.65
2012,FL01300,"Miami-Dade County, FL",1144280,6046,12,528.37
2012,FL01306,"Miami, FL",414327,4856,12,1172.02
2012,WIMPD00,"Milwaukee, WI",599395,7932,12,1323.33
2012,MN02711,"Minneapolis, MN",390240,3872,12,992.21
2012,MD01604,"Montgomery County, MD",980160,1795,12,183.13
2012,TN01901,"Nashville, TN",620886,7314,12,1177.99
2012,NY02900,"Nassau County, NY",1057158,1654,12,156.46
2012,LANPD00,"New Orleans, LA",362874,2958,12,815.16
2012,NY03030,"New York City, NY",8289415,52993,12,639.29
2012,NJNPD00,"Newark, NJ",278906,3220,12,1154.51
2012,CA00109,"Oakland, CA",399487,7963,12,1993.31
2012,OK05506,"Oklahoma City, OK",595607,5474,12,919.06
2012,NB02802,"Omaha, NE",417970,2485,12,594.54
2012,FL04804,"Orlando, FL",246513,2508,12,1017.39
2012,PAPEP00,"Philadelphia, PA",1538957,17853,12,1160.07
2012,AZ00723,"Phoenix, AZ",1485509,9458,12,636.68
2012,PAPPD00,"Pittsburgh, PA",312112,2347,12,751.97
2012,OR02602,"Portland, OR",598037,3093,12,517.19
2012,MD01721,"Prince George's County, MD",670946,3955,12,589.47
2012,NC09201,"Raleigh, NC",420594,1780,12,423.21
2012,CA03404,"Sacramento, CA",476557,3520,12,738.63
2012,UT01803,"Salt Lake City, UT",192465,1302,12,676.49
2012,TXSPD00,"San Antonio, TX",1380123,6943,12,503.07
2012,CA03711,"San Diego, CA",1338477,5529,12,413.08
2012,CA03801,"San Francisco, CA",820363,5777,12,704.2
2012,CA04313,"San Jose, CA",976459,3547,12,363.25
2012,WASPD00,"Seattle, WA",626865,3782,12,603.32
2012,MOSPD00,"St. Louis, MO",318667,5661,12,1776.46
2012,NY05101,"Suffolk County, NY",1345578,1790,12,133.03
2012,FL02902,"Tampa, FL",350758,2162,12,616.38
2012,AZ01003,"Tucson, AZ",531535,3850,12,724.32
2012,OK07205,"Tulsa, OK",398904,3949,12,989.96
2012,VA12800,"Virginia Beach, VA",447588,751,12,167.79
2012,DCMPD00,"Washington, DC",632323,7448,12,1177.88
2012,KS08703,"Wichita, KS",386409,2896,12,749.46
2012,,United States,,1214464,,386.9
2013,NM00101,"Albuquerque, NM",558165,4325,12,774.86
2013,TX22001,"Arlington, TX",378765,1837,12,485
2013,GAAPD00,"Atlanta, GA",451020,5516,12,1223.01
2013,CO00101,"Aurora, CO",343484,1429,12,416.03
2013,TX22701,"Austin, TX",859180,3123,12,363.49
2013,MD00301,"Baltimore County, MD",822814,4184,11,508.5
2013,MDBPD00,"Baltimore, MD",622671,8725,12,1401.22
2013,MA01301,"Boston, MA",643799,5037,12,782.39
2013,NY01401,"Buffalo, NY",258789,3249,12,1255.46
2013,NC06001,"Charlotte, NC",837638,5093,12,608.02
2013,ILCPD00,"Chicago, IL",2720554,25688,12,944.22
2013,OHCIP00,"Cincinnati, OH",296491,2858,12,963.94
2013,OHCLP00,"Cleveland, OH",389181,5782,12,1485.68
2013,OHCOP00,"Columbus, OH",816364,4446,12,544.61
2013,TXDPD00,"Dallas, TX",1255015,8330,12,663.74
2013,CODPD00,"Denver, CO",648981,4093,12,630.68
2013,MI82349,"Detroit, MI",699889,14501,12,2071.9
2013,TX07102,"El Paso, TX",679700,2522,12,371.05
2013,VA02901,"Fairfax County, VA",1091221,1005,12,92.1
2013,TX22012,"Fort Worth, TX",789035,4440,12,562.71
2013,CA01005,"Fresno, CA",508876,2552,12,501.5
2013,HI00200,"Honolulu, HI",984683,2276,6,231.14
2013,TXHPD00,"Houston, TX",2180606,20993,12,962.71
2013,INIPD00,"Indianapolis, IN",850220,10479,12,1232.5
2013,FL01602,"Jacksonville, FL",845745,5246,12,620.28
2013,MOKPD00,"Kansas City, MO",465514,5876,12,1262.26
2013,NV00201,"Las Vegas, NV",1500455,11374,12,758.04
2013,CA01941,"Long Beach, CA",469665,2346,12,499.5
2013,CA01900,"Los Angeles County, CA",1064190,5323,12,500.19
2013,CA01942,"Los Angeles, CA",3878725,16524,12,426.02
2013,KY05680,"Louisville, KY",671120,3644,12,542.97
2013,TNMPD00,"Memphis, TN",657691,10890,12,1655.79
2013,AZ00717,"Mesa, AZ",456155,1807,12,396.14
2013,FL01300,"Miami-Dade County, FL",1171120,6057,12,517.2
2013,FL01306,"Miami, FL",418394,4945,12,1181.9
2013,WIMPD00,"Milwaukee, WI",600805,8194,12,1363.84
2013,MN02711,"Minneapolis, MN",396206,4038,12,1019.17
2013,MD01604,"Montgomery County, MD",997082,1687,12,169.19
2013,TN01901,"Nashville, TN",635673,6667,12,1048.81
2013,NY02900,"Nassau County, NY",1058467,1394,12,131.7
2013,LANPD00,"New Orleans, LA",377022,2965,12,786.43
2013,NY03030,"New York City, NY",8396126,52384,12,623.91
2013,NJNPD00,"Newark, NJ",278246,3516,12,1263.63
2013,CA00109,"Oakland, CA",403887,7984,12,1976.79
2013,OK05506,"Oklahoma City, OK",605034,4998,12,826.07
2013,NB02802,"Omaha, NE",425076,2449,12,576.13
2013,FL04804,"Orlando, FL",253238,2316,12,914.55
2013,PAPEP00,"Philadelphia, PA",1553153,17074,12,1099.31
2013,AZ00723,"Phoenix, AZ",1502139,9492,12,631.9
2013,PAPPD00,"Pittsburgh, PA",307632,2259,12,734.32
2013,OR02602,"Portland, OR",609136,2941,12,482.82
2013,MD01721,"Prince George's County, MD",677793,3502,12,516.68
2013,NC09201,"Raleigh, NC",428993,1683,12,392.31
2013,CA03404,"Sacramento, CA",478182,3137,12,656.03
2013,UT01803,"Salt Lake City, UT",190246,1487,12,781.62
2013,TXSPD00,"San Antonio, TX",1399725,8828,12,630.7
2013,CA03711,"San Diego, CA",1349306,5303,12,393.02
2013,CA03801,"San Francisco, CA",833863,7064,12,847.14
2013,CA04313,"San Jose, CA",992143,3215,12,324.05
2013,WASPD00,"Seattle, WA",642814,3760,12,584.93
2013,MOSPD00,"St. Louis, MO",318563,5077,12,1593.72
2013,NY05101,"Suffolk County, NY",1340833,1599,12,119.25
2013,FL02902,"Tampa, FL",351314,2097,12,596.9
2013,AZ01003,"Tucson, AZ",525486,3368,12,640.93
2013,OK07205,"Tulsa, OK",394498,3827,12,970.09
2013,VA12800,"Virginia Beach, VA",450687,738,12,163.75
2013,DCMPD00,"Washington, DC",646449,7880,12,1218.97
2013,KS08703,"Wichita, KS",386486,3069,12,794.08
2013,,United States,,1168298,,369.1
2014,NM00101,"Albuquerque, NM",558874,4934,12,882.85
2014,TX22001,"Arlington, TX",382976,1854,12,484.1
2014,GAAPD00,"Atlanta, GA",454363,5577,12,1227.43
2014,CO00101,"Aurora, CO",350948,1430,12,407.47
2014,TX22701,"Austin, TX",903924,3581,12,396.16
2014,MD00301,"Baltimore County, MD",828871,4024,11,485.48
2014,MDBPD00,"Baltimore, MD",623513,8346,12,1338.54
2014,MA01301,"Boston, MA",654413,4749,12,725.69
2014,NY01401,"Buffalo, NY",258419,3173,12,1227.85
2014,NC06001,"Charlotte, NC",856916,5054,12,589.79
2014,ILCPD00,"Chicago, IL",2724121,24133,12,885.9
2014,OHCIP00,"Cincinnati, OH",297671,2719,12,913.42
2014,OHCLP00,"Cleveland, OH",388655,5205,12,1339.23
2014,OHCOP00,"Columbus, OH",830811,4640,12,558.49
2014,TXDPD00,"Dallas, TX",1272396,8457,12,664.65
2014,CODPD00,"Denver, CO",665353,4002,12,601.49
2014,MI82349,"Detroit, MI",684694,13622,12,1989.5
2014,TX07102,"El Paso, TX",680273,2671,12,392.64
2014,VA02901,"Fairfax County, VA",1101700,969,12,87.95
2014,TX22012,"Fort Worth, TX",804907,4492,12,558.08
2014,CA01005,"Fresno, CA",513187,2382,12,464.16
2014,HI00200,"Honolulu, HI",994034,2273,4,228.66
2014,TXHPD00,"Houston, TX",2219933,22008,12,991.38
2014,INIPD00,"Indianapolis, IN",858238,10768,12,1254.66
