report_year,agency_code,agency_jurisdiction,population,rapes,months_reported,rapes_percapita
2009,NV00201,"Las Vegas, NV",1377282,698,12,50.68
2009,CA01941,"Long Beach, CA",463969,131,12,28.23
2009,CA01900,"Los Angeles County, CA",1015431,209,12,20.58
2009,CA01942,"Los Angeles, CA",3848776,903,12,23.46
2009,KY05680,"Louisville, KY",631260,230,12,36.44
2009,TNMPD00,"Memphis, TN",667421,387,12,57.98
2009,AZ00717,"Mesa, AZ",470833,123,12,26.12
2009,FL01300,"Miami-Dade County, FL",1150883,273,12,23.72
2009,FL01306,"Miami, FL",419205,65,12,15.51
2009,WIMPD00,"Milwaukee, WI",604673,203,12,33.57
2009,MN02711,"Minneapolis, MN",382618,413,12,107.94
2009,MD01604,"Montgomery County, MD",944041,124,12,13.14
2009,TN01901,"Nashville, TN",610176,259,12,42.45
2009,NY02900,"Nassau County, NY",1056423,74,12,7
2009,LANPD00,"New Orleans, LA",336425,98,12,29.13
2009,NY03030,"New York City, NY",8400907,832,12,9.9
2009,NJNPD00,"Newark, NJ",279203,68,12,24.36
2009,CA00109,"Oakland, CA",404553,326,12,80.58
2009,OK05506,"Oklahoma City, OK",556939,294,12,52.79
2009,NB02802,"Omaha, NE",443037,192,12,43.34
2009,FL04804,"Orlando, FL",235109,117,12,49.76
2009,PAPEP00,"Philadelphia, PA",1547605,896,12,57.9
2009,AZ00723,"Phoenix, AZ",1597397,522,12,32.68
2009,PAPPD00,"Pittsburgh, PA",312232,116,12,37.15
2009,OR02602,"Portland, OR",560908,252,12,44.93
2009,MD01721,"Prince George's County, MD",636662,197,12,30.94
2009,NC09201,"Raleigh, NC",406005,99,12,24.38
2009,CA03404,"Sacramento, CA",470308,179,12,38.06
2009,UT01803,"Salt Lake City, UT",180724,103,12,56.99
2009,TXSPD00,"San Antonio, TX",1373936,628,12,45.71
2009,CA03711,"San Diego, CA",1314773,318,12,24.19
2009,CA03801,"San Francisco, CA",809755,179,12,22.11
2009,CA04313,"San Jose, CA",954009,258,12,27.04
2009,WASPD00,"Seattle, WA",602531,102,12,16.93
2009,MOSPD00,"St. Louis, MO",355208,250,12,70.38
2009,NY05101,"Suffolk County, NY",1351235,62,12,4.59
2009,FL02902,"Tampa, FL",345233,80,12,23.17
2009,AZ01003,"Tucson, AZ",547981,204,12,37.23
2009,OK07205,"Tulsa, OK",384851,254,12,66
2009,VA12800,"Virginia Beach, VA",436175,66,12,15.13
2009,DCMPD00,"Washington, DC",599657,150,12,25.01
2009,KS08703,"Wichita, KS",367635,262,12,71.27
2009,,United States,,,,
2010,NM00101,"Albuquerque, NM",545852,338,12,61.92
2010,TX22001,"Arlington, TX",365438,119,12,32.56
2010,GAAPD00,"Atlanta, GA",420003,89,12,21.19
2010,CO00101,"Aurora, CO",325078,181,12,55.68
2010,TX22701,"Austin, TX",790390,265,12,33.53
2010,MD00301,"Baltimore County, MD",805029,126,12,15.65
2010,MDBPD00,"Baltimore, MD",620961,265,12,42.68
2010,MA01301,"Boston, MA",617594,256,12,41.45
2010,NY01401,"Buffalo, NY",261310,157,12,60.08
2010,NC06001,"Charlotte, NC",779541,239,12,30.66
2010,ILCPD00,"Chicago, IL",2695598,1372,12,50.9
2010,OHCIP00,"Cincinnati, OH",296943,236,12,79.48
2010,OHCLP00,"Cleveland, OH",396815,344,12,86.69
2010,OHCOP00,"Columbus, OH",787033,574,12,72.93
2010,TXDPD00,"Dallas, TX",1197816,505,12,42.16
2010,CODPD00,"Denver, CO",600158,371,12,61.82
2010,MI82349,"Detroit, MI",713777,403,12,56.46
2010,TX07102,"El Paso, TX",649121,179,12,27.58
2010,VA02901,"Fairfax County, VA",1042747,127,12,12.18
2010,TX22012,"Fort Worth, TX",741206,325,12,43.85
2010,CA01005,"Fresno, CA",494665,70,12,14.15
2010,HI00200,"Honolulu, HI",953297,218,12,22.87
2010,TXHPD00,"Houston, TX",2099451,712,12,33.91
2010,INIPD00,"Indianapolis, IN",831388,461,12,55.45
2010,FL01602,"Jacksonville, FL",823209,316,12,38.39
2010,MOKPD00,"Kansas City, MO",459787,241,12,52.42
2010,NV00201,"Las Vegas, NV",1446280,652,12,45.08
2010,CA01941,"Long Beach, CA",462257,134,12,28.99
2010,CA01900,"Los Angeles County, CA",1057426,208,12,19.67
2010,CA01942,"Los Angeles, CA",3792621,923,12,24.34
2010,KY05680,"Louisville, KY",660582,229,12,34.67
2010,TNMPD00,"Memphis, TN",646889,433,12,66.94
2010,AZ00717,"Mesa, AZ",439041,124,12,28.24
2010,FL01300,"Miami-Dade County, FL",1109589,252,12,22.71
2010,FL01306,"Miami, FL",399457,46,12,11.52
2010,WIMPD00,"Milwaukee, WI",594833,196,12,32.95
2010,MN02711,"Minneapolis, MN",382578,438,12,114.49
2010,MD01604,"Montgomery County, MD",953109,119,12,12.49
2010,TN01901,"Nashville, TN",605009,332,12,54.88
2010,NY02900,"Nassau County, NY",1049589,70,12,6.67
2010,LANPD00,"New Orleans, LA",343829,144,12,41.88
2010,NY03030,"New York City, NY",8175133,1036,12,12.67
2010,NJNPD00,"Newark, NJ",277140,79,12,28.51
2010,CA00109,"Oakland, CA",390724,318,12,81.39
2010,OK05506,"Oklahoma City, OK",579999,340,12,58.62
2010,NB02802,"Omaha, NE",408958,205,12,50.13
2010,FL04804,"Orlando, FL",238300,113,12,47.42
2010,PAPEP00,"Philadelphia, PA",1526006,945,12,61.93
2010,AZ00723,"Phoenix, AZ",1445632,522,12,36.11
2010,PAPPD00,"Pittsburgh, PA",307630,66,12,21.45
2010,OR02602,"Portland, OR",583776,230,12,39.4
2010,MD01721,"Prince George's County, MD",658600,169,12,25.66
2010,NC09201,"Raleigh, NC",403892,99,12,24.51
2010,CA03404,"Sacramento, CA",466488,165,12,35.37
2010,UT01803,"Salt Lake City, UT",186440,147,12,78.85
2010,TXSPD00,"San Antonio, TX",1327407,467,12,35.18
2010,CA03711,"San Diego, CA",1307402,300,12,22.95
2010,CA03801,"San Francisco, CA",805235,133,12,16.52
2010,CA04313,"San Jose, CA",945942,253,12,26.75
2010,WASPD00,"Seattle, WA",608660,96,12,15.77
2010,MOSPD00,"St. Louis, MO",319294,188,12,58.88
2010,NY05101,"Suffolk County, NY",1333471,55,12,4.12
2010,FL02902,"Tampa, FL",335709,47,12,14
2010,AZ01003,"Tucson, AZ",520116,158,12,30.38
2010,OK07205,"Tulsa, OK",391906,252,12,64.3
2010,VA12800,"Virginia Beach, VA",437994,53,12,12.1
2010,DCMPD00,"Washington, DC",601723,184,12,30.58
2010,KS08703,"Wichita, KS",382368,251,12,65.64
2010,,United States,,,,
2011,NM00101,"Albuquerque, NM",551961,264,12,47.83
2011,TX22001,"Arlington, TX",373128,136,12,36.45
2011,GAAPD00,"Atlanta, GA",425533,148,12,34.78
2011,CO00101,"Aurora, CO",330740,187,12,56.54
2011,TX22701,"Austin, TX",807022,211,12,26.15
2011,MD00301,"Baltimore County, MD",812661,142,12,17.47
2011,MDBPD00,"Baltimore, MD",626848,341,12,54.4
2011,MA01301,"Boston, MA",621359,271,12,43.61
2011,NY01401,"Buffalo, NY",262484,121,12,46.1
2011,NC06001,"Charlotte, NC",789478,218,12,27.61
2011,ILCPD00,"Chicago, IL",2703713,1459,12,53.96
2011,OHCIP00,"Cincinnati, OH",297160,190,12,63.94
2011,OHCLP00,"Cleveland, OH",397106,356,12,89.65
2011,OHCOP00,"Columbus, OH",787609,594,12,75.42
2011,TXDPD00,"Dallas, TX",1223021,428,12,35
2011,CODPD00,"Denver, CO",610612,396,12,64.85
2011,MI82349,"Detroit, MI",713239,426,12,59.73
2011,TX07102,"El Paso, TX",662780,217,12,32.74
2011,VA02901,"Fairfax County, VA",1055204,100,12,9.48
2011,TX22012,"Fort Worth, TX",756803,354,12,46.78
2011,CA01005,"Fresno, CA",500480,51,12,10.19
2011,HI00200,"Honolulu, HI",963465,203,12,21.07
2011,TXHPD00,"Houston, TX",2143628,771,12,35.97
2011,INIPD00,"Indianapolis, IN",833024,435,12,52.22
2011,FL01602,"Jacksonville, FL",834429,350,12,41.94
2011,MOKPD00,"Kansas City, MO",461458,272,12,58.94
2011,NV00201,"Las Vegas, NV",1458474,651,12,44.64
2011,CA01941,"Long Beach, CA",467691,112,12,23.95
2011,CA01900,"Los Angeles County, CA",1069854,165,12,15.42
2011,CA01942,"Los Angeles, CA",3837207,828,12,21.58
2011,KY05680,"Louisville, KY",665152,227,12,34.13
2011,TNMPD00,"Memphis, TN",652725,406,12,62.2
2011,AZ00717,"Mesa, AZ",445256,131,12,29.42
2011,FL01300,"Miami-Dade County, FL",1124714,311,12,27.65
2011,FL01306,"Miami, FL",404901,96,12,23.71
2011,WIMPD00,"Milwaukee, WI",597426,205,12,34.31
2011,MN02711,"Minneapolis, MN",385531,386,12,100.12
2011,MD01604,"Montgomery County, MD",962146,112,12,11.64
2011,TN01901,"Nashville, TN",612789,387,12,63.15
2011,NY02900,"Nassau County, NY",1054208,44,12,4.17
2011,LANPD00,"New Orleans, LA",346974,163,12,46.98
2011,NY03030,"New York City, NY",8211875,1092,12,13.3
2011,NJNPD00,"Newark, NJ",278064,58,12,20.86
2011,CA00109,"Oakland, CA",395317,202,12,51.1
2011,OK05506,"Oklahoma City, OK",586208,277,12,47.25
2011,NB02802,"Omaha, NE",412608,220,12,53.32
2011,FL04804,"Orlando, FL",241548,119,12,49.27
2011,PAPEP00,"Philadelphia, PA",1530873,833,12,54.41
2011,AZ00723,"Phoenix, AZ",1466097,559,12,38.13
2011,PAPPD00,"Pittsburgh, PA",308609,67,12,21.71
2011,OR02602,"Portland, OR",589991,258,12,43.73
2011,MD01721,"Prince George's County, MD",664844,152,12,22.86
2011,NC09201,"Raleigh, NC",409014,127,12,31.05
2011,CA03404,"Sacramento, CA",471972,134,12,28.39
2011,UT01803,"Salt Lake City, UT",190038,128,12,67.35
2011,TXSPD00,"San Antonio, TX",1355339,492,12,36.3
2011,CA03711,"San Diego, CA",1316919,293,12,22.25
2011,CA03801,"San Francisco, CA",814701,131,12,16.08
2011,CA04313,"San Jose, CA",957062,226,12,23.61
2011,WASPD00,"Seattle, WA",618209,100,12,16.18
2011,MOSPD00,"St. Louis, MO",320454,188,12,58.67
2011,NY05101,"Suffolk County, NY",1339464,42,12,3.14
2011,FL02902,"Tampa, FL",340284,58,12,17.04
2011,AZ01003,"Tucson, AZ",527479,204,12,38.67
2011,OK07205,"Tulsa, OK",396101,266,12,67.15
2011,VA12800,"Virginia Beach, VA",443226,65,12,14.67
2011,DCMPD00,"Washington, DC",617996,172,12,27.83
2011,KS08703,"Wichita, KS",384796,245,12,63.67
2011,,United States,,,,
2012,NM00101,"Albuquerque, NM",553684,278,12,50.21
2012,TX22001,"Arlington, TX",379295,135,12,35.59
2012,GAAPD00,"Atlanta, GA",437041,113,12,25.86
2012,CO00101,"Aurora, CO",336952,172,12,51.05
2012,TX22701,"Austin, TX",832901,209,12,25.09
2012,MD00301,"Baltimore County, MD",817761,145,12,17.73
2012,MDBPD00,"Baltimore, MD",625474,317,12,50.68
2012,MA01301,"Boston, MA",630648,249,12,39.48
2012,NY01401,"Buffalo, NY",262434,138,12,52.58
2012,NC06001,"Charlotte, NC",808504,223,12,27.58
2012,ILCPD00,"Chicago, IL",2708382,1372,12,50.66
2012,OHCIP00,"Cincinnati, OH",296204,199,12,67.18
2012,OHCLP00,"Cleveland, OH",393781,373,12,94.72
2012,OHCOP00,"Columbus, OH",797384,590,12,73.99
2012,TXDPD00,"Dallas, TX",1241549,486,12,39.14
2012,CODPD00,"Denver, CO",628545,383,12,60.93
2012,MI82349,"Detroit, MI",707096,442,12,62.51
2012,TX07102,"El Paso, TX",675536,184,12,27.24
2012,VA02901,"Fairfax County, VA",1072723,115,12,10.72
2012,TX22012,"Fort Worth, TX",770101,391,12,50.77
2012,CA01005,"Fresno, CA",506011,54,12,10.67
2012,HI00200,"Honolulu, HI",975875,165,12,16.91
2012,TXHPD00,"Houston, TX",2177273,665,12,30.54
2012,INIPD00,"Indianapolis, IN",838650,436,12,51.99
2012,FL01602,"Jacksonville, FL",840660,341,12,40.56
2012,MOKPD00,"Kansas City, MO",464073,257,12,55.38
2012,NV00201,"Las Vegas, NV",1479393,596,12,40.29
2012,CA01941,"Long Beach, CA",469893,115,12,24.47
2012,CA01900,"Los Angeles County, CA",1074864,161,12,14.98
2012,CA01942,"Los Angeles, CA",3855122,936,12,24.28
2012,KY05680,"Louisville, KY",666200,183,12,27.47
2012,TNMPD00,"Memphis, TN",657436,428,12,65.1
2012,AZ00717,"Mesa, AZ",451391,172,12,38.1
2012,FL01300,"Miami-Dade County, FL",1144280,267,12,23.33
2012,FL01306,"Miami, FL",414327,65,12,15.69
2012,WIMPD00,"Milwaukee, WI",599395,234,12,39.04
2012,MN02711,"Minneapolis, MN",390240,403,12,103.27
2012,MD01604,"Montgomery County, MD",980160,102,12,10.41
2012,TN01901,"Nashville, TN",620886,303,12,48.8
2012,NY02900,"Nassau County, NY",1057158,56,12,5.3
2012,LANPD00,"New Orleans, LA",362874,136,12,37.48
2012,NY03030,"New York City, NY",8289415,1162,12,14.02
2012,NJNPD00,"Newark, NJ",278906,55,12,19.72
2012,CA00109,"Oakland, CA",399487,271,12,67.84
2012,OK05506,"Oklahoma City, OK",595607,389,12,65.31
2012,NB02802,"Omaha, NE",417970,187,12,44.74
2012,FL04804,"Orlando, FL",246513,103,12,41.78
2012,PAPEP00,"Philadelphia, PA",1538957,880,12,57.18
2012,AZ00723,"Phoenix, AZ",1485509,556,12,37.43
2012,PAPPD00,"Pittsburgh, PA",312112,47,12,15.06
2012,OR02602,"Portland, OR",598037,231,12,38.63
2012,MD01721,"Prince George's County, MD",670946,145,12,21.61
2012,NC09201,"Raleigh, NC",420594,113,12,26.87
2012,CA03404,"Sacramento, CA",476557,125,12,26.23
2012,UT01803,"Salt Lake City, UT",192465,123,12,63.91
2012,TXSPD00,"San Antonio, TX",1380123,549,12,39.78
2012,CA03711,"San Diego, CA",1338477,304,12,22.71
2012,CA03801,"San Francisco, CA",820363,108,12,13.16
2012,CA04313,"San Jose, CA",976459,280,12,28.68
2012,WASPD00,"Seattle, WA",626865,123,12,19.62
2012,MOSPD00,"St. Louis, MO",318667,199,12,62.45
2012,NY05101,"Suffolk County, NY",1345578,42,12,3.12
2012,FL02902,"Tampa, FL",350758,43,12,12.26
2012,AZ01003,"Tucson, AZ",531535,234,12,44.02
2012,OK07205,"Tulsa, OK",398904,316,12,79.22
2012,VA12800,"Virginia Beach, VA",447588,57,12,12.73
2012,DCMPD00,"Washington, DC",632323,236,12,37.32
2012,KS08703,"Wichita, KS",386409,242,12,62.63
2012,,United States,,,,
2013,NM00101,"Albuquerque, NM",558165,439,12,78.65
2013,TX22001,"Arlington, TX",378765,105,12,27.72
2013,GAAPD00,"Atlanta, GA",451020,105,12,23.28
2013,CO00101,"Aurora, CO",343484,224,12,65.21
2013,TX22701,"Austin, TX",859180,217,12,25.26
2013,MD00301,"Baltimore County, MD",822814,124,11,15.07
2013,MDBPD00,"Baltimore, MD",622671,298,12,47.86
2013,MA01301,"Boston, MA",643799,279,12,43.34
2013,NY01401,"Buffalo, NY",258789,145,12,56.03
2013,NC06001,"Charlotte, NC",837638,230,12,27.46
2013,ILCPD00,"Chicago, IL",2720554,1338,12,49.18
2013,OHCIP00,"Cincinnati, OH",296491,218,12,73.53
2013,OHCLP00,"Cleveland, OH",389181,436,12,112.03
2013,OHCOP00,"Columbus, OH",816364,692,12,84.77
2013,TXDPD00,"Dallas, TX",1255015,543,12,43.27
2013,CODPD00,"Denver, CO",648981,519,12,79.97
2013,MI82349,"Detroit, MI",699889,613,12,87.59
2013,TX07102,"El Paso, TX",679700,176,12,25.89
2013,VA02901,"Fairfax County, VA",1091221,172,12,15.76
2013,TX22012,"Fort Worth, TX",789035,532,12,67.42
2013,CA01005,"Fresno, CA",508876,53,12,10.42
2013,HI00200,"Honolulu, HI",984683,221,6,22.44
2013,TXHPD00,"Houston, TX",2180606,618,12,28.34
2013,INIPD00,"Indianapolis, IN",850220,656,12,77.16
2013,FL01602,"Jacksonville, FL",845745,452,12,53.44
2013,MOKPD00,"Kansas City, MO",465514,392,12,84.21
2013,NV00201,"Las Vegas, NV",1500455,705,12,46.99
2013,CA01941,"Long Beach, CA",469665,103,12,21.93
2013,CA01900,"Los Angeles County, CA",1064190,171,12,16.07
2013,CA01942,"Los Angeles, CA",3878725,764,12,19.7
2013,KY05680,"Louisville, KY",671120,160,12,23.84
2013,TNMPD00,"Memphis, TN",657691,458,12,69.64
2013,AZ00717,"Mesa, AZ",456155,203,12,44.5
2013,FL01300,"Miami-Dade County, FL",1171120,448,12,38.25
2013,FL01306,"Miami, FL",418394,96,12,22.94
2013,WIMPD00,"Milwaukee, WI",600805,401,12,66.74
2013,MN02711,"Minneapolis, MN",396206,385,12,97.17
2013,MD01604,"Montgomery County, MD",997082,134,12,13.44
2013,TN01901,"Nashville, TN",635673,463,12,72.84
2013,NY02900,"Nassau County, NY",1058467,43,12,4.06
2013,LANPD00,"New Orleans, LA",377022,176,12,46.68
2013,NY03030,"New York City, NY",8396126,1112,12,13.24
2013,NJNPD00,"Newark, NJ",278246,45,12,16.17
2013,CA00109,"Oakland, CA",403887,180,12,44.57
2013,OK05506,"Oklahoma City, OK",605034,450,12,74.38
2013,NB02802,"Omaha, NE",425076,184,12,43.29
2013,FL04804,"Orlando, FL",253238,126,12,49.76
2013,PAPEP00,"Philadelphia, PA",1553153,1279,12,82.35
2013,AZ00723,"Phoenix, AZ",1502139,635,12,42.27
2013,PAPPD00,"Pittsburgh, PA",307632,78,12,25.35
2013,OR02602,"Portland, OR",609136,234,12,38.42
2013,MD01721,"Prince George's County, MD",677793,146,12,21.54
2013,NC09201,"Raleigh, NC",428993,79,12,18.42
2013,CA03404,"Sacramento, CA",478182,95,12,19.87
2013,UT01803,"Salt Lake City, UT",190246,213,12,111.96
2013,TXSPD00,"San Antonio, TX",1399725,663,12,47.37
2013,CA03711,"San Diego, CA",1349306,316,12,23.42
2013,CA03801,"San Francisco, CA",833863,161,12,19.31
2013,CA04313,"San Jose, CA",992143,270,12,27.21
2013,WASPD00,"Seattle, WA",642814,154,12,23.96
2013,MOSPD00,"St. Louis, MO",318563,333,12,104.53
2013,NY05101,"Suffolk County, NY",1340833,22,12,1.64
2013,FL02902,"Tampa, FL",351314,78,12,22.2
2013,AZ01003,"Tucson, AZ",525486,216,12,41.1
2013,OK07205,"Tulsa, OK",394498,373,12,94.55
2013,VA12800,"Virginia Beach, VA",450687,147,12,32.62
2013,DCMPD00,"Washington, DC",646449,393,12,60.79
2013,KS08703,"Wichita, KS",386486,250,12,64.69
2013,,United States,,,,
2014,NM00101,"Albuquerque, NM",558874,402,12,71.93
2014,TX22001,"Arlington, TX",382976,206,12,53.79
2014,GAAPD00,"Atlanta, GA",454363,151,12,33.23
2014,CO00101,"Aurora, CO",350948,273,12,77.79
2014,TX22701,"Austin, TX",903924,571,12,63.17
2014,MD00301,"Baltimore County, MD",828871,97,11,11.7
2014,MDBPD00,"Baltimore, MD",623513,245,12,39.29
2014,MA01301,"Boston, MA",654413,280,12,42.79
2014,NY01401,"Buffalo, NY",258419,173,12,66.95
2014,NC06001,"Charlotte, NC",856916,210,12,24.51
2014,ILCPD00,"Chicago, IL",2724121,1388,12,50.95
2014,OHCIP00,"Cincinnati, OH",297671,248,12,83.31
2014,OHCLP00,"Cleveland, OH",388655,495,12,127.36
2014,OHCOP00,"Columbus, OH",830811,787,12,94.73
2014,TXDPD00,"Dallas, TX",1272396,781,12,61.38
2014,CODPD00,"Denver, CO",665353,471,12,70.79
2014,MI82349,"Detroit, MI",684694,557,12,81.35
2014,TX07102,"El Paso, TX",680273,335,12,49.24
2014,VA02901,"Fairfax County, VA",1101700,159,12,14.43
2014,TX22012,"Fort Worth, TX",804907,570,12,70.82
2014,CA01005,"Fresno, CA",513187,53,12,10.33
2014,HI00200,"Honolulu, HI",994034,320,4,32.19
2014,TXHPD00,"Houston, TX",2219933,812,12,36.58
2014,INIPD00,"Indianapolis, IN",858238,573,12,66.76
2014,FL01602,"Jacksonville, FL",856021,479,12,55.96
2014,MOKPD00,"Kansas City, MO",468417,412,12,87.96
2014,NV00201,"Las Vegas, NV",1530899,780,12,50.95
2014,CA01941,"Long Beach, CA",471123,110,12,23.35
2014,CA01900,"Los Angeles County, CA",1111939,201,12,18.08
2014,CA01942,"Los Angeles, CA",3906772,1126,12,28.82
2014,KY05680,"Louisville, KY",677710,194,12,28.63
2014,TNMPD00,"Memphis, TN",654922,519,12,79.25
2014,AZ00717,"Mesa, AZ",462092,252,12,54.53
2014,FL01300,"Miami-Dade County, FL",1195232,421,12,35.22
2014,FL01306,"Miami, FL",421996,110,12,26.07
2014,WIMPD00,"Milwaukee, WI",600374,396,12,65.96
2014,MN02711,"Minneapolis, MN",404461,389,12,96.18
2014,MD01604,"Montgomery County, MD",1009176,119,12,11.79
2014,TN01901,"Nashville, TN",647689,491,12,75.81
2014,NY02900,"Nassau County, NY",1061175,103,12,9.71
2014,LANPD00,"New Orleans, LA",387113,244,12,63.03
2014,NY03030,"New York City, NY",8473938,2190,12,25.84
2014,NJNPD00,"Newark, NJ",279110,49,12,17.56
2014,CA00109,"Oakland, CA",409994,209,12,50.98
2014,OK05506,"Oklahoma City, OK",617975,434,12,70.23
2014,NB02802,"Omaha, NE",438465,180,12,41.05
2014,FL04804,"Orlando, FL",259675,167,12,64.31
2014,PAPEP00,"Philadelphia, PA",1559062,1207,12,77.42
2014,AZ00723,"Phoenix, AZ",1529852,1006,12,65.76
2014,PAPPD00,"Pittsburgh, PA",307613,91,12,29.58
2014,OR02602,"Portland, OR",615672,262,12,42.56
2014,MD01721,"Prince George's County, MD",685191,171,12,24.96
2014,NC09201,"Raleigh, NC",438363,82,5,18.71
2014,CA03404,"Sacramento, CA",482767,78,12,16.16
2014,UT01803,"Salt Lake City, UT",192368,223,12,115.92
2014,TXSPD00,"San Antonio, TX",1428465,1077,12,75.4
2014,CA03711,"San Diego, CA",1368690,371,12,27.11
2014,CA03801,"San Francisco, CA",850294,355,12,41.75
2014,CA04313,"San Jose, CA",1009679,306,12,30.31
2014,WASPD00,"Seattle, WA",663410,154,12,23.21
2014,MOSPD00,"St. Louis, MO",318574,279,12,87.58
2014,NY05101,"Suffolk County, NY",1341453,111,12,8.27
2014,FL02902,"Tampa, FL",357124,62,12,17.36
2014,AZ01003,"Tucson, AZ",527328,399,12,75.66
2014,OK07205,"Tulsa, OK",399556,313,12,78.34
2014,VA12800,"Virginia Beach, VA",451102,115,12,25.49
2014,DCMPD00,"Washington, DC",658893,470,12,71.33
2014,KS08703,"Wichita, KS",387493,243,12,62.71
2014,,United States,,,,
2015,NM00101,"Albuquerque, NM",559721,404,,72.18
2015,TX22001,"Arlington, TX",387565,208,,53.67
2015,GAAPD00,"Atlanta, GA",464710,170,,36.58
2015,CO00101,"Aurora, CO",360237,352,,97.71
2015,TX22701,"Austin, TX",938728,487,,51.88
2015,MD00301,"Baltimore County, MD",828871,,,
2015,MDBPD00,"Baltimore, MD",621252,287,,46.2
2015,MA01301,"Boston, MA",665258,240,,36.08
2015,NY01401,"Buffalo, NY",258096,173,,67.03
2015,NC06001,"Charlotte, NC",877817,216,,24.61
2015,ILCPD00,"Chicago, IL",2728695,1432,,52.48
2015,OHCIP00,"Cincinnati, OH",298478,236,,79.07
2015,OHCLP00,"Cleveland, OH",388655,,,
2015,OHCOP00,"Columbus, OH",847745,806,,95.08
2015,TXDPD00,"Dallas, TX",1301977,782,,60.06
2015,CODPD00,"Denver, CO",682418,548,,80.3
2015,MI82349,"Detroit, MI",673225,530,,78.73
2015,TX07102,"El Paso, TX",686077,322,,46.93
2015,VA02901,"Fairfax County, VA",1101700,130,,11.8
2015,TX22012,"Fort Worth, TX",829731,516,,62.19
2015,CA01005,"Fresno, CA",520837,167,,32.06
2015,HI00200,"Honolulu, HI",999307,318,,31.82
2015,TXHPD00,"Houston, TX",2275221,986,,43.34
2015,INIPD00,"Indianapolis, IN",863675,677,,78.39
2015,FL01602,"Jacksonville, FL",867258,471,,54.31
2015,MOKPD00,"Kansas City, MO",473373,366,,77.32
2015,NV00201,"Las Vegas, NV",1562134,1107,,70.86
2015,CA01941,"Long Beach, CA",476318,177,,37.16
2015,CA01900,"Los Angeles County, CA",1111939,304,,27.34
2015,CA01942,"Los Angeles, CA",3962726,2209,,55.74
2015,KY05680,"Louisville, KY",680550,205,,30.12
2015,TNMPD00,"Memphis, TN",657936,530,,80.55
2015,AZ00717,"Mesa, AZ",471034,241,,51.16
2015,FL01300,"Miami-Dade County, FL",1195232,379,,31.71
2015,FL01306,"Miami, FL",437969,80,,18.27
2015,WIMPD00,"Milwaukee, WI",600400,436,,72.62
2015,MN02711,"Minneapolis, MN",413479,407,,98.43
2015,MD01604,"Montgomery County, MD",1009176,269,,26.66
2015,TN01901,"Nashville, TN",658029,507,,77.05
2015,NY02900,"Nassau County, NY",1061175,68,,6.41
2015,LANPD00,"New Orleans, LA",393447,409,,103.95
2015,NY03030,"New York City, NY",8550861,2244,,26.24
2015,NJNPD00,"Newark, NJ",279110,104,,37.26
2015,CA00109,"Oakland, CA",419481,285,,67.94
2015,OK05506,"Oklahoma City, OK",630621,480,,76.12
2015,NB02802,"Omaha, NE",452252,174,,38.47
2015,FL04804,"Orlando, FL",268438,182,,67.8
2015,PAPEP00,"Philadelphia, PA",1567810,1322,,84.32
2015,AZ00723,"Phoenix, AZ",1559744,1016,,65.14
2015,PAPPD00,"Pittsburgh, PA",306870,82,,26.72
2015,OR02602,"Portland, OR",615672,,,
2015,MD01721,"Prince George's County, MD",685191,248,,36.19
2015,NC09201,"Raleigh, NC",438363,108,,24.64
2015,CA03404,"Sacramento, CA",489717,105,,21.44
2015,UT01803,"Salt Lake City, UT",191992,291,,151.57
2015,TXSPD00,"San Antonio, TX",1463586,1049,,71.67
2015,CA03711,"San Diego, CA",1400467,566,,40.42
2015,CA03801,"San Francisco, CA",863782,344,,39.82
2015,CA04313,"San Jose, CA",1031458,375,,36.36
2015,WASPD00,"Seattle, WA",683700,144,,21.06
2015,MOSPD00,"St. Louis, MO",317095,263,,82.94
2015,NY05101,"Suffolk County, NY",1341453,79,,5.89
2015,FL02902,"Tampa, FL",364383,77,,21.13
2015,AZ01003,"Tucson, AZ",529675,422,,79.67
2015,OK07205,"Tulsa, OK",401520,365,,90.9
2015,VA12800,"Virginia Beach, VA",452797,103,,22.75
2015,DCMPD00,"Washington, DC",672228,494,,73.49
2015,KS08703,"Wichita, KS",389824,349,,89.53
2015,,United States,,,,
