report_year,agency_code,agency_jurisdiction,population,robberies,months_reported,robberies_percapita
2001,MD01721,"Prince George's County, MD",690617,3386,12,490.29
2001,NC09201,"Raleigh, NC",280791,804,12,286.33
2001,CA03404,"Sacramento, CA",414582,1440,12,347.34
2001,UT01803,"Salt Lake City, UT",184723,481,12,260.39
2001,TXSPD00,"San Antonio, TX",1170622,2146,12,183.32
2001,CA03711,"San Diego, CA",1246136,1729,12,138.75
2001,CA03801,"San Francisco, CA",791168,3808,12,481.31
2001,CA04313,"San Jose, CA",913513,712,12,77.94
2001,WASPD00,"Seattle, WA",572345,1594,12,278.5
2001,MOSPD00,"St. Louis, MO",350336,3140,12,896.28
2001,NY05101,"Suffolk County, NY",1272846,960,0,75.42
2001,FL02902,"Tampa, FL",311310,2359,12,757.77
2001,AZ01003,"Tucson, AZ",503461,1698,12,337.27
2001,OK07205,"Tulsa, OK",394125,776,12,196.89
2001,VA12800,"Virginia Beach, VA",431819,366,12,84.76
2001,DCMPD00,"Washington, DC",571822,3777,12,660.52
2001,KS08703,"Wichita, KS",345081,742,12,215.02
2001,,United States,,,,
2002,NM00101,"Albuquerque, NM",457488,1295,12,283.07
2002,TX22001,"Arlington, TX",347789,794,12,228.3
2002,GAAPD00,"Atlanta, GA",435494,4168,12,957.07
2002,CO00101,"Aurora, CO",289584,546,12,188.55
2002,TX22701,"Austin, TX",685784,1174,12,171.19
2002,MD00301,"Baltimore County, MD",777313,1700,12,218.7
2002,MDBPD00,"Baltimore, MD",671028,4714,12,702.5
2002,MA01301,"Boston, MA",596444,2533,12,424.68
2002,NY01401,"Buffalo, NY",295441,1627,12,550.7
2002,NC06001,"Charlotte, NC",646864,2893,12,447.23
2002,ILCPD00,"Chicago, IL",2938299,18532,12,630.71
2002,OHCIP00,"Cincinnati, OH",333273,2393,12,718.03
2002,OHCLP00,"Cleveland, OH",481274,3263,12,677.99
2002,OHCOP00,"Columbus, OH",715739,3503,12,489.42
2002,TXDPD00,"Dallas, TX",1241481,8041,12,647.69
2002,CODPD00,"Denver, CO",581105,1191,12,204.95
2002,MI82349,"Detroit, MI",961987,6288,12,653.65
2002,TX07102,"El Paso, TX",588750,575,12,97.66
2002,VA02901,"Fairfax County, VA",961999,301,12,31.29
2002,TX22012,"Fort Worth, TX",558493,1648,12,295.08
2002,CA01005,"Fresno, CA",443363,1479,12,333.59
2002,HI00200,"Honolulu, HI",900433,1072,12,119.05
2002,TXHPD00,"Houston, TX",2040583,11212,12,549.45
2002,INIPD00,"Indianapolis, IN",804034,2937,12,365.28
2002,FL01602,"Jacksonville, FL",769253,2016,12,262.07
2002,MOKPD00,"Kansas City, MO",447650,2011,12,449.23
2002,NV00201,"Las Vegas, NV",1153546,3776,12,327.34
2002,CA01941,"Long Beach, CA",478478,1505,12,314.54
2002,CA01900,"Los Angeles County, CA",1023813,1918,12,187.34
2002,CA01942,"Los Angeles, CA",3830561,17197,12,448.94
2002,KY05680,"Louisville, KY",,,,
2002,TNMPD00,"Memphis, TN",662441,4244,12,640.66
2002,AZ00717,"Mesa, AZ",421547,590,12,139.96
2002,FL01300,"Miami-Dade County, FL",1235648,3198,12,258.81
2002,FL01306,"Miami, FL",379044,2706,12,713.9
2002,WIMPD00,"Milwaukee, WI",605600,3197,12,527.91
2002,MN02711,"Minneapolis, MN",390415,1794,12,459.51
2002,MD01604,"Montgomery County, MD",882167,877,12,99.41
2002,TN01901,"Nashville, TN",560596,2080,12,371.03
2002,NY02900,"Nassau County, NY",1049510,749,12,71.37
2002,LANPD00,"New Orleans, LA",486157,1994,12,410.16
2002,NY03030,"New York City, NY",8084693,27229,12,336.8
2002,NJNPD00,"Newark, NJ",279269,1567,12,561.11
2002,CA00109,"Oakland, CA",414161,2452,12,592.04
2002,OK05506,"Oklahoma City, OK",512448,1169,12,228.12
2002,NB02802,"Omaha, NE",394090,998,12,253.24
2002,FL04804,"Orlando, FL",194454,1034,12,531.75
2002,PAPEP00,"Philadelphia, PA",1524226,8869,12,581.87
2002,AZ00723,"Phoenix, AZ",1404938,4075,12,290.05
2002,PAPPD00,"Pittsburgh, PA",342529,1616,12,471.78
2002,OR02602,"Portland, OR",544604,1294,12,237.6
2002,MD01721,"Prince George's County, MD",701275,3505,12,499.8
2002,NC09201,"Raleigh, NC",285383,697,12,244.23
2002,CA03404,"Sacramento, CA",421971,1734,12,410.93
2002,UT01803,"Salt Lake City, UT",188504,478,12,253.58
2002,TXSPD00,"San Antonio, TX",1195592,2114,12,176.82
2002,CA03711,"San Diego, CA",1268346,1627,12,128.28
2002,CA03801,"San Francisco, CA",805269,3208,12,398.38
2002,CA04313,"San Jose, CA",927821,827,12,89.13
2002,WASPD00,"Seattle, WA",580089,1576,12,271.68
2002,MOSPD00,"St. Louis, MO",353004,2818,12,798.29
2002,NY05101,"Suffolk County, NY",1282631,907,12,70.71
2002,FL02902,"Tampa, FL",317322,2334,12,735.53
2002,AZ01003,"Tucson, AZ",517607,1350,12,260.82
2002,OK07205,"Tulsa, OK",397953,901,12,226.41
2002,VA12800,"Virginia Beach, VA",438175,443,12,101.1
2002,DCMPD00,"Washington, DC",570898,3731,12,653.53
2002,KS08703,"Wichita, KS",347801,796,12,228.87
2002,,United States,,,,
2003,NM00101,"Albuquerque, NM",468764,1080,12,230.39
2003,TX22001,"Arlington, TX",355385,598,12,168.27
2003,GAAPD00,"Atlanta, GA",431043,3701,12,858.62
2003,CO00101,"Aurora, CO",288830,572,12,198.04
2003,TX22701,"Austin, TX",682319,1251,12,183.35
2003,MD00301,"Baltimore County, MD",777463,1609,12,206.96
2003,MDBPD00,"Baltimore, MD",644554,4339,12,673.18
2003,MA01301,"Boston, MA",589795,2759,12,467.79
2003,NY01401,"Buffalo, NY",288187,1654,12,573.93
2003,NC06001,"Charlotte, NC",668003,2688,12,402.39
2003,ILCPD00,"Chicago, IL",2898374,17302,12,596.96
2003,OHCIP00,"Cincinnati, OH",324297,2184,12,673.46
2003,OHCLP00,"Cleveland, OH",468446,3167,12,676.07
2003,OHCOP00,"Columbus, OH",726151,3332,12,458.86
2003,TXDPD00,"Dallas, TX",1230302,7963,12,647.24
2003,CODPD00,"Denver, CO",565905,1421,12,251.1
2003,MI82349,"Detroit, MI",927766,5817,12,626.99
2003,TX07102,"El Paso, TX",586392,581,12,99.08
2003,VA02901,"Fairfax County, VA",972948,352,12,36.18
2003,TX22012,"Fort Worth, TX",576339,1462,12,253.67
2003,CA01005,"Fresno, CA",449898,1215,12,270.06
2003,HI00200,"Honolulu, HI",905301,989,12,109.25
2003,TXHPD00,"Houston, TX",2041081,10985,12,538.2
2003,INIPD00,"Indianapolis, IN",800167,2828,12,353.43
2003,FL01602,"Jacksonville, FL",776417,2344,12,301.9
2003,MOKPD00,"Kansas City, MO",445965,1890,12,423.8
2003,NV00201,"Las Vegas, NV",1189388,3955,12,332.52
2003,CA01941,"Long Beach, CA",477368,1411,12,295.58
2003,CA01900,"Los Angeles County, CA",1036652,1756,12,169.39
2003,CA01942,"Los Angeles, CA",3838838,16577,12,431.82
2003,KY05680,"Louisville, KY",623771,1455,3,233.26
2003,TNMPD00,"Memphis, TN",653858,4299,12,657.48
2003,AZ00717,"Mesa, AZ",436569,431,12,98.72
2003,FL01300,"Miami-Dade County, FL",1262490,3019,12,239.13
2003,FL01306,"Miami, FL",381651,2928,12,767.19
2003,WIMPD00,"Milwaukee, WI",594269,2868,12,482.61
2003,MN02711,"Minneapolis, MN",378602,2192,12,578.97
2003,MD01604,"Montgomery County, MD",900772,1004,12,111.46
2003,TN01901,"Nashville, TN",554888,2197,12,395.94
2003,NY02900,"Nassau County, NY",1053563,774,12,73.46
2003,LANPD00,"New Orleans, LA",475128,2071,12,435.88
2003,NY03030,"New York City, NY",8098066,25989,12,320.93
2003,NJNPD00,"Newark, NJ",278551,1304,12,468.14
2003,CA00109,"Oakland, CA",407003,2474,12,607.86
2003,OK05506,"Oklahoma City, OK",521681,1381,12,264.72
2003,NB02802,"Omaha, NE",401692,896,12,223.06
2003,FL04804,"Orlando, FL",197268,849,12,430.38
2003,PAPEP00,"Philadelphia, PA",1495903,9617,12,642.89
2003,AZ00723,"Phoenix, AZ",1403228,3676,12,261.97
2003,PAPPD00,"Pittsburgh, PA",335302,1635,12,487.62
2003,OR02602,"Portland, OR",545271,1367,12,250.7
2003,MD01721,"Prince George's County, MD",714496,3553,12,497.27
2003,NC09201,"Raleigh, NC",310157,748,12,241.17
2003,CA03404,"Sacramento, CA",439811,1630,12,370.61
2003,UT01803,"Salt Lake City, UT",184022,504,12,273.88
2003,TXSPD00,"San Antonio, TX",1212789,2060,12,169.86
2003,CA03711,"San Diego, CA",1272746,1626,12,127.76
2003,CA03801,"San Francisco, CA",772065,3065,12,396.99
2003,CA04313,"San Jose, CA",909890,815,12,89.57
2003,WASPD00,"Seattle, WA",576296,1509,12,261.84
2003,MOSPD00,"St. Louis, MO",340256,2786,12,818.8
2003,NY05101,"Suffolk County, NY",1304366,958,12,73.45
2003,FL02902,"Tampa, FL",320908,1769,12,551.25
2003,AZ01003,"Tucson, AZ",514618,1478,12,287.2
2003,OK07205,"Tulsa, OK",393907,891,12,226.2
2003,VA12800,"Virginia Beach, VA",439454,409,12,93.07
2003,DCMPD00,"Washington, DC",563384,3836,12,680.89
2003,KS08703,"Wichita, KS",356123,556,12,156.13
2003,,United States,,,,
2004,NM00101,"Albuquerque, NM",479074,1238,12,258.42
2004,TX22001,"Arlington, TX",360970,662,12,183.39
2004,GAAPD00,"Atlanta, GA",430066,3116,12,724.54
2004,CO00101,"Aurora, CO",293655,554,12,188.66
2004,TX22701,"Austin, TX",683298,1406,12,205.77
2004,MD00301,"Baltimore County, MD",784118,1563,12,199.33
2004,MDBPD00,"Baltimore, MD",634279,4050,12,638.52
2004,MA01301,"Boston, MA",580087,2428,12,418.56
2004,NY01401,"Buffalo, NY",285567,1485,12,520.02
2004,NC06001,"Charlotte, NC",661883,2786,12,420.92
2004,ILCPD00,"Chicago, IL",2882746,15912,12,551.97
2004,OHCIP00,"Cincinnati, OH",318005,2409,12,757.54
2004,OHCLP00,"Cleveland, OH",462260,3294,12,712.59
2004,OHCOP00,"Columbus, OH",729911,3358,12,460.06
2004,TXDPD00,"Dallas, TX",1228613,7466,12,607.68
2004,CODPD00,"Denver, CO",563688,1442,12,255.82
2004,MI82349,"Detroit, MI",914353,5451,12,596.16
2004,TX07102,"El Paso, TX",593924,570,12,95.97
2004,VA02901,"Fairfax County, VA",973406,354,12,36.37
2004,TX22012,"Fort Worth, TX",594950,1415,12,237.84
2004,CA01005,"Fresno, CA",456663,1232,12,269.78
2004,HI00200,"Honolulu, HI",906589,818,12,90.23
2004,TXHPD00,"Houston, TX",2043446,10182,12,498.28
2004,INIPD00,"Indianapolis, IN",800589,2763,12,345.12
2004,FL01602,"Jacksonville, FL",790972,2223,12,281.05
2004,MOKPD00,"Kansas City, MO",446659,1923,12,430.53
2004,NV00201,"Las Vegas, NV",1239805,3729,12,300.77
2004,CA01941,"Long Beach, CA",480945,1533,12,318.75
2004,CA01900,"Los Angeles County, CA",1049786,1776,12,169.18
2004,CA01942,"Los Angeles, CA",3864018,14181,12,367
2004,KY05680,"Louisville, KY",624697,1476,12,236.27
2004,TNMPD00,"Memphis, TN",652526,3773,12,578.21
2004,AZ00717,"Mesa, AZ",445006,421,12,94.61
2004,FL01300,"Miami-Dade County, FL",1116701,2281,12,204.26
2004,FL01306,"Miami, FL",385186,2367,12,614.51
2004,WIMPD00,"Milwaukee, WI",590874,2551,12,431.73
2004,MN02711,"Minneapolis, MN",376255,2248,12,597.47
2004,MD01604,"Montgomery County, MD",909204,789,12,86.78
2004,TN01901,"Nashville, TN",555134,2125,12,382.79
2004,NY02900,"Nassau County, NY",1049729,724,12,68.97
2004,LANPD00,"New Orleans, LA",471057,1836,12,389.76
2004,NY03030,"New York City, NY",8101321,24373,12,300.85
2004,NJNPD00,"Newark, NJ",279857,1345,12,480.6
2004,CA00109,"Oakland, CA",403445,2190,12,542.82
2004,OK05506,"Oklahoma City, OK",525094,1173,12,223.39
2004,NB02802,"Omaha, NE",406109,824,12,202.9
2004,FL04804,"Orlando, FL",203764,962,12,472.11
2004,PAPEP00,"Philadelphia, PA",1484224,9757,12,657.38
2004,AZ00723,"Phoenix, AZ",1428973,3723,12,260.54
2004,PAPPD00,"Pittsburgh, PA",334231,1602,12,479.31
2004,OR02602,"Portland, OR",543838,1287,12,236.65
2004,MD01721,"Prince George's County, MD",719457,3528,12,490.37
2004,NC09201,"Raleigh, NC",321850,661,12,205.38
2004,CA03404,"Sacramento, CA",450472,1914,12,424.89
2004,UT01803,"Salt Lake City, UT",182768,464,12,253.87
2004,TXSPD00,"San Antonio, TX",1235128,2127,12,172.21
2004,CA03711,"San Diego, CA",1281366,1650,12,128.77
2004,CA03801,"San Francisco, CA",760353,3041,12,399.95
2004,CA04313,"San Jose, CA",908712,785,12,86.39
2004,WASPD00,"Seattle, WA",575816,1588,12,275.78
2004,MOSPD00,"St. Louis, MO",335143,2632,12,785.34
2004,NY05101,"Suffolk County, NY",1311623,845,12,64.42
2004,FL02902,"Tampa, FL",324704,1413,12,435.17
2004,AZ01003,"Tucson, AZ",522487,1552,12,297.04
2004,OK07205,"Tulsa, OK",389135,1035,12,265.97
2004,VA12800,"Virginia Beach, VA",443840,478,12,107.7
2004,DCMPD00,"Washington, DC",553523,3057,12,552.28
2004,KS08703,"Wichita, KS",356179,627,12,176.04
2004,,United States,,,,
2005,NM00101,"Albuquerque, NM",490631,1150,12,234.39
2005,TX22001,"Arlington, TX",365380,768,12,210.19
2005,GAAPD00,"Atlanta, GA",430666,2861,12,664.32
2005,CO00101,"Aurora, CO",295888,644,12,217.65
2005,TX22701,"Austin, TX",693019,1182,12,170.56
2005,MD00301,"Baltimore County, MD",786768,1765,12,224.34
2005,MDBPD00,"Baltimore, MD",641097,3910,12,609.89
2005,MA01301,"Boston, MA",567589,2649,12,466.71
2005,NY01401,"Buffalo, NY",283269,1667,12,588.49
2005,NC06001,"Charlotte, NC",677122,3649,12,538.9
2005,ILCPD00,"Chicago, IL",2873441,15964,12,555.57
2005,OHCIP00,"Cincinnati, OH",314292,2320,12,738.17
2005,OHCLP00,"Cleveland, OH",458885,3744,12,815.89
2005,OHCOP00,"Columbus, OH",730329,3810,12,521.68
2005,TXDPD00,"Dallas, TX",1230303,6882,12,559.37
2005,CODPD00,"Denver, CO",564552,1429,12,253.12
2005,MI82349,"Detroit, MI",900932,6826,12,757.66
2005,TX07102,"El Paso, TX",601839,448,12,74.44
2005,VA02901,"Fairfax County, VA",980586,298,12,30.39
2005,TX22012,"Fort Worth, TX",613261,1379,12,224.86
2005,CA01005,"Fresno, CA",460758,1275,12,276.72
2005,HI00200,"Honolulu, HI",908521,841,12,92.57
2005,TXHPD00,"Houston, TX",2045732,11128,12,543.96
2005,INIPD00,"Indianapolis, IN",800304,3274,12,409.09
2005,FL01602,"Jacksonville, FL",795259,2253,12,283.3
2005,MOKPD00,"Kansas City, MO",447915,2000,12,446.51
2005,NV00201,"Las Vegas, NV",1281698,3494,12,272.61
2005,CA01941,"Long Beach, CA",479729,1403,12,292.46
2005,CA01900,"Los Angeles County, CA",1058840,1910,12,180.39
2005,CA01942,"Los Angeles, CA",3871077,13797,12,356.41
2005,KY05680,"Louisville, KY",623735,1822,12,292.11
2005,TNMPD00,"Memphis, TN",678988,4466,12,657.74
2005,AZ00717,"Mesa, AZ",452340,460,12,101.69
2005,FL01300,"Miami-Dade County, FL",1136560,2341,12,205.97
2005,FL01306,"Miami, FL",388295,2019,12,519.97
2005,WIMPD00,"Milwaukee, WI",586500,2937,12,500.77
2005,MN02711,"Minneapolis, MN",376277,2584,12,686.73
2005,MD01604,"Montgomery County, MD",910985,1035,12,113.61
2005,TN01901,"Nashville, TN",557034,2440,12,438.03
2005,NY02900,"Nassau County, NY",1048386,833,12,79.46
2005,LANPD00,"New Orleans, LA",463072,756,6,163.26
2005,NY03030,"New York City, NY",8115690,24722,12,304.62
2005,NJNPD00,"Newark, NJ",281063,1250,12,444.74
2005,CA00109,"Oakland, CA",400619,2672,12,666.97
2005,OK05506,"Oklahoma City, OK",531688,1193,12,224.38
2005,NB02802,"Omaha, NE",412128,682,12,165.48
2005,FL04804,"Orlando, FL",210290,1204,12,572.54
2005,PAPEP00,"Philadelphia, PA",1472915,10069,12,683.61
2005,AZ00723,"Phoenix, AZ",1466296,4237,12,288.96
2005,PAPPD00,"Pittsburgh, PA",330780,1617,12,488.84
2005,OR02602,"Portland, OR",540389,1137,12,210.4
2005,MD01721,"Prince George's County, MD",722018,4447,12,615.91
2005,NC09201,"Raleigh, NC",332084,762,12,229.46
2005,CA03404,"Sacramento, CA",457347,2018,12,441.24
2005,UT01803,"Salt Lake City, UT",184627,419,12,226.94
2005,TXSPD00,"San Antonio, TX",1256584,2154,12,171.42
2005,CA03711,"San Diego, CA",1272148,1862,12,146.37
2005,CA03801,"San Francisco, CA",749172,3078,12,410.85
2005,CA04313,"San Jose, CA",910528,884,12,97.09
2005,WASPD00,"Seattle, WA",579215,1607,12,277.44
2005,MOSPD00,"St. Louis, MO",346005,2965,12,856.92
2005,NY05101,"Suffolk County, NY",1316259,1037,12,78.78
2005,FL02902,"Tampa, FL",329035,1160,12,352.55
2005,AZ01003,"Tucson, AZ",529447,1685,12,318.26
2005,OK07205,"Tulsa, OK",386414,1096,12,283.63
2005,VA12800,"Virginia Beach, VA",446448,621,12,139.1
2005,DCMPD00,"Washington, DC",550521,3502,12,636.12
2005,KS08703,"Wichita, KS",355011,496,12,139.71
2005,,United States,,,,
2006,NM00101,"Albuquerque, NM",500955,1171,12,233.75
2006,TX22001,"Arlington, TX",373086,890,12,238.55
2006,GAAPD00,"Atlanta, GA",485804,2959,12,609.09
2006,CO00101,"Aurora, CO",302855,600,12,198.11
2006,TX22701,"Austin, TX",709813,1358,12,191.32
2006,MD00301,"Baltimore County, MD",788266,2084,12,264.38
2006,MDBPD00,"Baltimore, MD",637556,4229,12,663.31
2006,MA01301,"Boston, MA",562393,2698,12,479.74
2006,NY01401,"Buffalo, NY",280494,1708,12,608.93
2006,NC06001,"Charlotte, NC",699398,3207,12,458.54
2006,ILCPD00,"Chicago, IL",2857796,15863,12,555.08
2006,OHCIP00,"Cincinnati, OH",309104,2341,12,757.35
2006,OHCLP00,"Cleveland, OH",452759,4297,12,949.07
2006,OHCOP00,"Columbus, OH",731547,3654,12,499.49
2006,TXDPD00,"Dallas, TX",1248223,6914,12,553.91
2006,CODPD00,"Denver, CO",568465,1280,12,225.17
2006,MI82349,"Detroit, MI",884462,7235,12,818.01
2006,TX07102,"El Paso, TX",615553,503,12,81.72
2006,VA02901,"Fairfax County, VA",979381,418,12,42.68
2006,TX22012,"Fort Worth, TX",641752,1419,12,221.11
2006,CA01005,"Fresno, CA",465269,1282,12,275.54
2006,HI00200,"Honolulu, HI",912693,956,12,104.74
2006,TXHPD00,"Houston, TX",2073729,11371,12,548.34
2006,INIPD00,"Indianapolis, IN",800969,3249,12,405.63
2006,FL01602,"Jacksonville, FL",795822,2304,12,289.51
2006,MOKPD00,"Kansas City, MO",448218,2044,12,456.03
2006,NV00201,"Las Vegas, NV",1315625,5381,12,409.01
2006,CA01941,"Long Beach, CA",478283,1440,12,301.08
2006,CA01900,"Los Angeles County, CA",1067567,2008,12,188.09
2006,CA01942,"Los Angeles, CA",3879455,14353,12,369.97
2006,KY05680,"Louisville, KY",626018,1738,12,277.63
2006,TNMPD00,"Memphis, TN",680828,5313,12,780.37
2006,AZ00717,"Mesa, AZ",459705,508,12,110.51
2006,FL01300,"Miami-Dade County, FL",1145259,2356,12,205.72
2006,FL01306,"Miami, FL",392934,2111,12,537.24
2006,WIMPD00,"Milwaukee, WI",581005,3606,12,620.65
2006,MN02711,"Minneapolis, MN",375302,3028,12,806.82
2006,MD01604,"Montgomery County, MD",911532,1166,12,127.92
2006,TN01901,"Nashville, TN",560813,2425,12,432.41
2006,NY02900,"Nassau County, NY",1044248,866,12,82.93
2006,LANPD00,"New Orleans, LA",431153,761,12,176.5
2006,NY03030,"New York City, NY",8165001,23511,12,287.95
2006,NJNPD00,"Newark, NJ",280877,1288,12,458.56
2006,CA00109,"Oakland, CA",398834,3534,12,886.08
2006,OK05506,"Oklahoma City, OK",536016,1179,12,219.96
2006,NB02802,"Omaha, NE",416770,848,12,203.47
2006,FL04804,"Orlando, FL",216819,1528,12,704.74
2006,PAPEP00,"Philadelphia, PA",1464576,10971,12,749.09
2006,AZ00723,"Phoenix, AZ",1517443,4363,12,287.52
2006,PAPPD00,"Pittsburgh, PA",324604,1722,12,530.49
2006,OR02602,"Portland, OR",542174,1297,12,239.22
2006,MD01721,"Prince George's County, MD",705672,3341,12,473.45
2006,NC09201,"Raleigh, NC",348345,782,12,224.49
2006,CA03404,"Sacramento, CA",460552,2188,12,475.08
2006,UT01803,"Salt Lake City, UT",183901,508,12,276.24
2006,TXSPD00,"San Antonio, TX",1292116,2321,12,179.63
2006,CA03711,"San Diego, CA",1266847,2164,12,170.82
2006,CA03801,"San Francisco, CA",746085,3858,12,517.1
2006,CA04313,"San Jose, CA",920548,1030,12,111.89
2006,WASPD00,"Seattle, WA",583772,1667,12,285.56
2006,MOSPD00,"St. Louis, MO",346879,3147,12,907.23
2006,NY05101,"Suffolk County, NY",1315904,1027,12,78.05
2006,FL02902,"Tampa, FL",331487,1211,12,365.32
2006,AZ01003,"Tucson, AZ",535232,1675,12,312.95
2006,OK07205,"Tulsa, OK",385834,997,12,258.4
2006,VA12800,"Virginia Beach, VA",442784,676,12,152.67
2006,DCMPD00,"Washington, DC",581530,3604,12,619.74
2006,KS08703,"Wichita, KS",357372,520,12,145.51
2006,,United States,,,,
2007,NM00101,"Albuquerque, NM",513124,1439,12,280.44
2007,TX22001,"Arlington, TX",372073,742,12,199.42
2007,GAAPD00,"Atlanta, GA",497290,3577,12,719.3
2007,CO00101,"Aurora, CO",307621,584,12,189.84
2007,TX22701,"Austin, TX",716817,1457,12,203.26
2007,MD00301,"Baltimore County, MD",785567,1786,12,227.35
2007,MDBPD00,"Baltimore, MD",624237,3895,12,623.96
2007,MA01301,"Boston, MA",591855,2242,12,378.81
2007,NY01401,"Buffalo, NY",273832,1533,12,559.83
2007,NC06001,"Charlotte, NC",733291,3191,12,435.16
2007,ILCPD00,"Chicago, IL",2824434,15425,12,546.13
2007,OHCIP00,"Cincinnati, OH",332388,1962,12,590.27
2007,OHCLP00,"Cleveland, OH",439888,4025,12,915.01
2007,OHCOP00,"Columbus, OH",735981,3855,12,523.79
2007,TXDPD00,"Dallas, TX",1239104,7222,12,582.84
2007,CODPD00,"Denver, CO",573387,1039,12,181.2
2007,MI82349,"Detroit, MI",860971,6567,12,762.74
2007,TX07102,"El Paso, TX",616029,472,12,76.62
2007,VA02901,"Fairfax County, VA",976392,490,12,50.18
2007,TX22012,"Fort Worth, TX",670693,1623,12,241.99
2007,CA01005,"Fresno, CA",472170,1104,12,233.81
2007,HI00200,"Honolulu, HI",905903,943,12,104.1
2007,TXHPD00,"Houston, TX",2169544,11479,12,529.1
2007,INIPD00,"Indianapolis, IN",797268,4046,12,507.48
2007,FL01602,"Jacksonville, FL",797350,3114,12,390.54
2007,MOKPD00,"Kansas City, MO",447725,2358,12,526.66
2007,NV00201,"Las Vegas, NV",1341156,5251,12,391.53
2007,CA01941,"Long Beach, CA",473959,1506,12,317.75
2007,CA01900,"Los Angeles County, CA",992436,2185,12,220.17
2007,CA01942,"Los Angeles, CA",3870487,13481,12,348.3
2007,KY05680,"Louisville, KY",624030,1910,12,306.08
2007,TNMPD00,"Memphis, TN",669264,4871,12,727.81
2007,AZ00717,"Mesa, AZ",454576,620,12,136.39
2007,FL01300,"Miami-Dade County, FL",1082395,2679,12,247.51
2007,FL01306,"Miami, FL",410252,2537,12,618.4
2007,WIMPD00,"Milwaukee, WI",572938,3535,12,617
2007,MN02711,"Minneapolis, MN",371240,2520,12,678.81
2007,MD01604,"Montgomery County, MD",911528,1096,12,120.24
2007,TN01901,"Nashville, TN",564169,2516,12,445.97
2007,NY02900,"Nassau County, NY",1030495,748,12,72.59
2007,LANPD00,"New Orleans, LA",220614,1154,12,523.09
2007,NY03030,"New York City, NY",8220196,21787,12,265.04
2007,NJNPD00,"Newark, NJ",280158,1104,12,394.06
2007,CA00109,"Oakland, CA",396541,3470,12,875.07
2007,OK05506,"Oklahoma City, OK",542199,1397,12,257.65
2007,NB02802,"Omaha, NE",431810,818,12,189.44
2007,FL04804,"Orlando, FL",224417,1534,12,683.55
2007,PAPEP00,"Philadelphia, PA",1435533,10258,12,714.58
2007,AZ00723,"Phoenix, AZ",1541698,4942,12,320.56
2007,PAPPD00,"Pittsburgh, PA",312179,1596,12,511.25
2007,OR02602,"Portland, OR",538133,1289,12,239.53
2007,MD01721,"Prince George's County, MD",647701,3092,12,477.38
2007,NC09201,"Raleigh, NC",367120,835,12,227.45
2007,CA03404,"Sacramento, CA",460546,2009,12,436.22
2007,UT01803,"Salt Lake City, UT",178449,504,12,282.43
2007,TXSPD00,"San Antonio, TX",1316882,2445,12,185.67
2007,CA03711,"San Diego, CA",1261196,2095,12,166.11
2007,CA03801,"San Francisco, CA",733799,3771,12,513.9
2007,CA04313,"San Jose, CA",934553,1068,12,114.28
2007,WASPD00,"Seattle, WA",585118,1522,12,260.12
2007,MOSPD00,"St. Louis, MO",348197,2761,12,792.94
2007,NY05101,"Suffolk County, NY",1308750,874,12,66.78
2007,FL02902,"Tampa, FL",337220,1205,12,357.33
2007,AZ01003,"Tucson, AZ",523299,1432,12,273.65
2007,OK07205,"Tulsa, OK",381469,1023,12,268.17
2007,VA12800,"Virginia Beach, VA",435943,552,12,126.62
2007,DCMPD00,"Washington, DC",588292,3985,12,677.38
2007,KS08703,"Wichita, KS",358294,557,12,155.46
2007,,United States,,,,
2008,NM00101,"Albuquerque, NM",527464,1350,12,255.94
2008,TX22001,"Arlington, TX",375836,694,12,184.66
2008,GAAPD00,"Atlanta, GA",533016,3308,12,620.62
2008,CO00101,"Aurora, CO",316323,555,12,175.45
2008,TX22701,"Austin, TX",753535,1333,12,176.9
2008,MD00301,"Baltimore County, MD",787558,1725,12,219.03
2008,MDBPD00,"Baltimore, MD",634549,4026,12,634.47
2008,MA01301,"Boston, MA",604465,2398,12,396.71
2008,NY01401,"Buffalo, NY",270289,1539,12,569.39
2008,NC06001,"Charlotte, NC",758769,2984,12,393.27
2008,ILCPD00,"Chicago, IL",2829304,16653,12,588.59
2008,OHCIP00,"Cincinnati, OH",332608,2419,12,727.28
2008,OHCLP00,"Cleveland, OH",433452,3805,12,877.84
2008,OHCOP00,"Columbus, OH",751887,3601,12,478.93
2008,TXDPD00,"Dallas, TX",1276214,6466,12,506.65
2008,CODPD00,"Denver, CO",592881,956,12,161.25
2008,MI82349,"Detroit, MI",905783,6325,12,698.29
2008,TX07102,"El Paso, TX",612374,456,12,74.46
2008,VA02901,"Fairfax County, VA",974142,343,12,35.21
2008,TX22012,"Fort Worth, TX",701345,1706,12,243.25
2008,CA01005,"Fresno, CA",475723,984,12,206.84
2008,HI00200,"Honolulu, HI",906349,928,12,102.39
2008,TXHPD00,"Houston, TX",2238895,10603,12,473.58
2008,INIPD00,"Indianapolis, IN",808329,4023,12,497.69
2008,FL01602,"Jacksonville, FL",806080,2938,12,364.48
2008,MOKPD00,"Kansas City, MO",451454,2090,12,462.95
2008,NV00201,"Las Vegas, NV",1353175,4932,12,364.48
2008,CA01941,"Long Beach, CA",467055,1487,12,318.38
2008,CA01900,"Los Angeles County, CA",1006321,1967,12,195.46
2008,CA01942,"Los Angeles, CA",3850920,13422,12,348.54
2008,KY05680,"Louisville, KY",629679,1762,12,279.83
